START TRAINING DENOISER AT:  64257229821858
Training Denoiser. Epoch: 0
Iter 0: MSE - 0.3426746129989624
Iter 1: MSE - 1.9853733777999878
Iter 2: MSE - 1.890296220779419
Iter 3: MSE - 3.679811477661133
Iter 4: MSE - 0.5688642859458923
Iter 5: MSE - 0.479887992143631
Iter 6: MSE - 0.459072470664978
Iter 7: MSE - 0.41399630904197693
Iter 8: MSE - 0.4256034791469574
Iter 9: MSE - 0.42683789134025574
Iter 10: MSE - 0.4203902781009674
Iter 11: MSE - 0.4188273847103119
Iter 12: MSE - 0.41342583298683167
Iter 13: MSE - 0.4029165208339691
Iter 14: MSE - 0.40156081318855286
Iter 15: MSE - 0.397238552570343
Iter 16: MSE - 0.4005866050720215
Iter 17: MSE - 0.39614853262901306
Iter 18: MSE - 0.39132893085479736
Iter 19: MSE - 0.39604926109313965
Iter 20: MSE - 0.3864782750606537
Iter 21: MSE - 0.3807440996170044
Iter 22: MSE - 0.3810192048549652
Iter 23: MSE - 0.37576767802238464
Iter 24: MSE - 0.3718297481536865
Iter 25: MSE - 0.368958979845047
Iter 26: MSE - 0.36525195837020874
Iter 27: MSE - 0.35976269841194153
Iter 28: MSE - 0.35388556122779846
Iter 29: MSE - 0.35361209511756897
Iter 30: MSE - 0.3408146798610687
Iter 31: MSE - 0.3379175662994385
Iter 32: MSE - 0.33319926261901855
Iter 33: MSE - 0.32620716094970703
Iter 34: MSE - 0.3232995271682739
Iter 35: MSE - 0.31698426604270935
Iter 36: MSE - 0.31518882513046265
Iter 37: MSE - 0.31216761469841003
Iter 38: MSE - 0.31211021542549133
Iter 39: MSE - 0.31012681126594543
Iter 40: MSE - 0.3081649839878082
Iter 41: MSE - 0.3131571114063263
Iter 42: MSE - 0.2951388359069824
Iter 43: MSE - 0.2908656597137451
Iter 44: MSE - 0.29004549980163574
Iter 45: MSE - 0.27149179577827454
Iter 46: MSE - 0.27692070603370667
Iter 47: MSE - 0.26427629590034485
Iter 48: MSE - 0.26136621832847595
Iter 49: MSE - 0.23898090422153473
Iter 50: MSE - 0.23491938412189484
Iter 51: MSE - 0.2493419498205185
Iter 52: MSE - 0.24485082924365997
Iter 53: MSE - 0.27038878202438354
Iter 54: MSE - 0.2501566410064697
Iter 55: MSE - 0.22180049121379852
Iter 56: MSE - 0.23282182216644287
Iter 57: MSE - 0.22659310698509216
Iter 58: MSE - 0.21823906898498535
Iter 59: MSE - 0.22357048094272614
Iter 60: MSE - 0.21668991446495056
Iter 61: MSE - 0.1945004016160965
Iter 62: MSE - 0.2026778608560562
Iter 63: MSE - 0.21024207770824432
Iter 64: MSE - 0.1878104954957962
Iter 65: MSE - 0.17998620867729187
Iter 66: MSE - 0.17656873166561127
Iter 67: MSE - 0.16767147183418274
Iter 68: MSE - 0.16350539028644562
Iter 69: MSE - 0.1626555621623993
Iter 70: MSE - 0.15356940031051636
Iter 71: MSE - 0.14909201860427856
Iter 72: MSE - 0.14745938777923584
Iter 73: MSE - 0.1482231467962265
Iter 74: MSE - 0.1399090439081192
Iter 75: MSE - 0.13129517436027527
Iter 76: MSE - 0.13324587047100067
Iter 77: MSE - 0.1339312344789505
Iter 78: MSE - 0.1274365484714508
Iter 79: MSE - 0.12547646462917328
Iter 80: MSE - 0.12041012197732925
Iter 81: MSE - 0.12158957123756409
Iter 82: MSE - 0.11545524001121521
Iter 83: MSE - 0.11342042684555054
Iter 84: MSE - 0.11606050282716751
Iter 85: MSE - 0.13333067297935486
Iter 86: MSE - 0.1651122272014618
Iter 87: MSE - 0.1407826542854309
Iter 88: MSE - 0.12396901100873947
Iter 89: MSE - 0.11826300621032715
Iter 90: MSE - 0.10956593602895737
Iter 91: MSE - 0.12182126194238663
Iter 92: MSE - 0.1278679221868515
Iter 93: MSE - 0.13363926112651825
Iter 94: MSE - 0.12161930650472641
Iter 95: MSE - 0.11299890279769897
Iter 96: MSE - 0.09289847314357758
Iter 97: MSE - 0.09123276174068451
Iter 98: MSE - 0.09813722223043442
Iter 99: MSE - 0.12874650955200195
Iter 100: MSE - 0.13035956025123596
Iter 101: MSE - 0.08711674809455872
Iter 102: MSE - 0.10028934478759766
Iter 103: MSE - 0.10589045286178589
Iter 104: MSE - 0.08450368046760559
Iter 105: MSE - 0.0750378966331482
Iter 106: MSE - 0.08190930634737015
Iter 107: MSE - 0.07943419367074966
Iter 108: MSE - 0.07706902921199799
Iter 109: MSE - 0.07206867635250092
Iter 110: MSE - 0.06735602766275406
Iter 111: MSE - 0.06727515906095505
Iter 112: MSE - 0.06708750128746033
Iter 113: MSE - 0.06420189142227173
Iter 114: MSE - 0.06365533918142319
Iter 115: MSE - 0.07745625078678131
Iter 116: MSE - 0.07771407812833786
Iter 117: MSE - 0.0700107291340828
Iter 118: MSE - 0.06739113479852676
Iter 119: MSE - 0.07614903151988983
Iter 120: MSE - 0.1059870645403862
Iter 121: MSE - 0.09794463962316513
Iter 122: MSE - 0.0873740166425705
Iter 123: MSE - 0.08209352940320969
Iter 124: MSE - 0.08182834833860397
Iter 125: MSE - 0.06872469931840897
Iter 126: MSE - 0.07306861877441406
Iter 127: MSE - 0.0632614865899086
Iter 128: MSE - 0.05726204439997673
Iter 129: MSE - 0.06068393960595131
Iter 130: MSE - 0.05704604461789131
Iter 131: MSE - 0.0534360446035862
Iter 132: MSE - 0.05594367906451225
Iter 133: MSE - 0.057691726833581924
Iter 134: MSE - 0.05332975834608078
Iter 135: MSE - 0.05554971098899841
Iter 136: MSE - 0.06377465277910233
Iter 137: MSE - 0.05651451647281647
